Observation,DataMarking,UnitMulitplier,UnitofMeasure,MeasureType,QualityIndicator,GeographyCode,GeographyLabel,Time,Measure Type,Score Band
11.13,,1,Percent,Percentage,27.00331405,16UF,,2013,Happy,0-4 Very low
8.44,,1,Percent,Percentage,23.80009793,16UG,,2013,Happy,0-4 Very low
6.62,,1,Percent,Percentage,26.6183251,17UB,,2013,Happy,0-4 Very low
16.54,,1,Percent,Percentage,25.35522684,17UC,,2013,Happy,0-4 Very low
13.19,,1,Percent,Percentage,20.45040366,17UD,,2013,Happy,0-4 Very low
10.05,,1,Percent,Percentage,38.90811412,17UF,,2013,Happy,0-4 Very low
10.09,,1,Percent,Percentage,28.78905539,17UG,,2013,Happy,0-4 Very low
11.78,,1,Percent,Percentage,22.79479798,17UH,,2013,Happy,0-4 Very low
10.91,,1,Percent,Percentage,25.87772807,17UJ,,2013,Happy,0-4 Very low
5.22,,1,Percent,Percentage,35.97985151,17UK,,2013,Happy,0-4 Very low
6.67,,1,Percent,Percentage,26.68440837,18UB,,2013,Happy,0-4 Very low
11.09,,1,Percent,Percentage,30.38189287,18UC,,2013,Happy,0-4 Very low
11.89,,1,Percent,Percentage,28.21143563,18UD,,2013,Happy,0-4 Very low
5.54,,1,Percent,Percentage,41.34430706,18UE,,2013,Happy,0-4 Very low
10.53,,1,Percent,Percentage,29.91986627,18UG,,2013,Happy,0-4 Very low
10.56,,1,Percent,Percentage,24.59375694,18UH,,2013,Happy,0-4 Very low
9.3,,1,Percent,Percentage,31.2571375,18UK,,2013,Happy,0-4 Very low
7.38,,1,Percent,Percentage,45.01781851,18UL,,2013,Happy,0-4 Very low
12.66,,1,Percent,Percentage,25.95209845,19UC,,2013,Happy,0-4 Very low
10.37,,1,Percent,Percentage,20.1215568,19UD,,2013,Happy,0-4 Very low
4.54,,1,Percent,Percentage,40.30821147,19UE,,2013,Happy,0-4 Very low
8.94,,1,Percent,Percentage,26.73816993,19UG,,2013,Happy,0-4 Very low
6.65,,1,Percent,Percentage,24.95113972,19UH,,2013,Happy,0-4 Very low
9.3,,1,Percent,Percentage,24.20805404,19UJ,,2013,Happy,0-4 Very low
11.76,,1,Percent,Percentage,21.98188644,21UC,,2013,Happy,0-4 Very low
11.74,,1,Percent,Percentage,24.71078907,21UD,,2013,Happy,0-4 Very low
10.18,,1,Percent,Percentage,40.19793738,21UF,,2013,Happy,0-4 Very low
6.73,,1,Percent,Percentage,33.90491163,21UG,,2013,Happy,0-4 Very low
10.81,,1,Percent,Percentage,20.15125099,21UH,,2013,Happy,0-4 Very low
9.63,,1,Percent,Percentage,24.25663506,22UB,,2013,Happy,0-4 Very low
8.08,,1,Percent,Percentage,22.80929335,22UC,,2013,Happy,0-4 Very low
13.24,,1,Percent,Percentage,30.85535097,22UD,,2013,Happy,0-4 Very low
12.04,,1,Percent,Percentage,32.57283504,22UE,,2013,Happy,0-4 Very low
8.39,,1,Percent,Percentage,22.09400597,22UF,,2013,Happy,0-4 Very low
10.09,,1,Percent,Percentage,21.91060786,22UG,,2013,Happy,0-4 Very low
7.58,,1,Percent,Percentage,35.888485,22UH,,2013,Happy,0-4 Very low
16.54,,1,Percent,Percentage,25.96412924,22UJ,,2013,Happy,0-4 Very low
3.27,,1,Percent,Percentage,70.35335925,22UK,,2013,Happy,0-4 Very low
12.78,,1,Percent,Percentage,27.00062753,22UL,,2013,Happy,0-4 Very low
9.88,,1,Percent,Percentage,23.70101717,22UN,,2013,Happy,0-4 Very low
2.07,,1,Percent,Percentage,90.18334761,22UQ,,2013,Happy,0-4 Very low
13.92,,1,Percent,Percentage,27.65470227,23UB,,2013,Happy,0-4 Very low
7.92,,1,Percent,Percentage,38.22479869,23UC,,2013,Happy,0-4 Very low
10.29,,1,Percent,Percentage,26.18119572,23UD,,2013,Happy,0-4 Very low
12.64,,1,Percent,Percentage,22.86829001,23UE,,2013,Happy,0-4 Very low
13.44,,1,Percent,Percentage,26.2599639,23UF,,2013,Happy,0-4 Very low
12.32,,1,Percent,Percentage,24.7481988,23UG,,2013,Happy,0-4 Very low
8.14,,1,Percent,Percentage,25.40340137,24UB,,2013,Happy,0-4 Very low
11.74,,1,Percent,Percentage,25.83758324,24UC,,2013,Happy,0-4 Very low
8.39,,1,Percent,Percentage,26.46681792,24UD,,2013,Happy,0-4 Very low
9.67,,1,Percent,Percentage,24.53461641,24UE,,2013,Happy,0-4 Very low
8.59,,1,Percent,Percentage,30.78858197,24UF,,2013,Happy,0-4 Very low
4.46,,1,Percent,Percentage,44.50262574,24UG,,2013,Happy,0-4 Very low
6.04,,1,Percent,Percentage,33.79178101,24UH,,2013,Happy,0-4 Very low
5.55,,1,Percent,Percentage,29.91424474,24UJ,,2013,Happy,0-4 Very low
15.99,,1,Percent,Percentage,29.00349959,24UL,,2013,Happy,0-4 Very low
8.53,,1,Percent,Percentage,30.0406586,24UN,,2013,Happy,0-4 Very low
7.66,,1,Percent,Percentage,31.58841806,24UP,,2013,Happy,0-4 Very low
9.84,,1,Percent,Percentage,35.803587,26UB,,2013,Happy,0-4 Very low
7.81,,1,Percent,Percentage,28.83608589,26UC,,2013,Happy,0-4 Very low
5.72,,1,Percent,Percentage,30.06833505,26UD,,2013,Happy,0-4 Very low
8.87,,1,Percent,Percentage,32.37803324,26UE,,2013,Happy,0-4 Very low
7.48,,1,Percent,Percentage,27.32536966,26UF,,2013,Happy,0-4 Very low
12.11,,1,Percent,Percentage,28.60300843,26UG,,2013,Happy,0-4 Very low
12.83,,1,Percent,Percentage,27.22798936,26UH,,2013,Happy,0-4 Very low
9.56,,1,Percent,Percentage,31.47835541,26UJ,,2013,Happy,0-4 Very low
6.41,,1,Percent,Percentage,42.63468278,26UK,,2013,Happy,0-4 Very low
4.61,,1,Percent,Percentage,41.19372924,26UL,,2013,Happy,0-4 Very low
9.82,,1,Percent,Percentage,26.77465541,29UB,,2013,Happy,0-4 Very low
11.82,,1,Percent,Percentage,22.81912316,29UC,,2013,Happy,0-4 Very low
5.21,,1,Percent,Percentage,42.66921403,29UD,,2013,Happy,0-4 Very low
10.42,,1,Percent,Percentage,27.69800115,29UE,,2013,Happy,0-4 Very low
13.51,,1,Percent,Percentage,42.44291435,29UG,,2013,Happy,0-4 Very low
8.71,,1,Percent,Percentage,23.60773794,29UH,,2013,Happy,0-4 Very low
8.62,,1,Percent,Percentage,30.62045338,29UK,,2013,Happy,0-4 Very low
7.84,,1,Percent,Percentage,33.73686388,29UL,,2013,Happy,0-4 Very low
11.76,,1,Percent,Percentage,22.73680946,29UM,,2013,Happy,0-4 Very low
10.26,,1,Percent,Percentage,22.89983719,29UN,,2013,Happy,0-4 Very low
10.62,,1,Percent,Percentage,34.68049539,29UP,,2013,Happy,0-4 Very low
8.79,,1,Percent,Percentage,30.25824064,29UQ,,2013,Happy,0-4 Very low
8.98,,1,Percent,Percentage,31.43844903,30UD,,2013,Happy,0-4 Very low
7.58,,1,Percent,Percentage,31.81562304,30UE,,2013,Happy,0-4 Very low
9,,1,Percent,Percentage,37.48605828,30UF,,2013,Happy,0-4 Very low
14.75,,1,Percent,Percentage,24.72842759,30UG,,2013,Happy,0-4 Very low
7.41,,1,Percent,Percentage,26.84709125,30UH,,2013,Happy,0-4 Very low
13.73,,1,Percent,Percentage,31.1895549,30UJ,,2013,Happy,0-4 Very low
7.75,,1,Percent,Percentage,36.64352506,30UK,,2013,Happy,0-4 Very low
12.92,,1,Percent,Percentage,29.44378836,30UL,,2013,Happy,0-4 Very low
14.69,,1,Percent,Percentage,37.50074533,30UM,,2013,Happy,0-4 Very low
8.63,,1,Percent,Percentage,27.9274231,30UN,,2013,Happy,0-4 Very low
8.28,,1,Percent,Percentage,30.88505419,30UP,,2013,Happy,0-4 Very low
8.37,,1,Percent,Percentage,31.29326132,30UQ,,2013,Happy,0-4 Very low
10.12,,1,Percent,Percentage,26.64735799,31UB,,2013,Happy,0-4 Very low
9.03,,1,Percent,Percentage,28.98577644,31UC,,2013,Happy,0-4 Very low
9.8,,1,Percent,Percentage,31.0881818,31UD,,2013,Happy,0-4 Very low
7.61,,1,Percent,Percentage,34.76986523,31UE,,2013,Happy,0-4 Very low
5.89,,1,Percent,Percentage,33.05170215,31UG,,2013,Happy,0-4 Very low
9.08,,1,Percent,Percentage,36.21936329,31UH,,2013,Happy,0-4 Very low
10.03,,1,Percent,Percentage,32.14297279,31UJ,,2013,Happy,0-4 Very low
11.83,,1,Percent,Percentage,34.46335144,32UB,,2013,Happy,0-4 Very low
13.46,,1,Percent,Percentage,16.28209965,32UC,,2013,Happy,0-4 Very low
13.53,,1,Percent,Percentage,27.32349715,32UD,,2013,Happy,0-4 Very low
5.86,,1,Percent,Percentage,32.23560683,32UE,,2013,Happy,0-4 Very low
8.05,,1,Percent,Percentage,29.6538559,32UF,,2013,Happy,0-4 Very low
5.44,,1,Percent,Percentage,31.35330729,32UG,,2013,Happy,0-4 Very low
14.64,,1,Percent,Percentage,23.26695049,32UH,,2013,Happy,0-4 Very low
6.04,,1,Percent,Percentage,24.47927053,33UB,,2013,Happy,0-4 Very low
7.29,,1,Percent,Percentage,29.16351686,33UC,,2013,Happy,0-4 Very low
10.97,,1,Percent,Percentage,25.27970123,33UD,,2013,Happy,0-4 Very low
8.99,,1,Percent,Percentage,24.20005791,33UE,,2013,Happy,0-4 Very low
7.92,,1,Percent,Percentage,35.08900637,33UF,,2013,Happy,0-4 Very low
11.24,,1,Percent,Percentage,30.11104522,33UG,,2013,Happy,0-4 Very low
6.08,,1,Percent,Percentage,32.77439837,33UH,,2013,Happy,0-4 Very low
13.72,,1,Percent,Percentage,38.21060346,34UB,,2013,Happy,0-4 Very low
10.56,,1,Percent,Percentage,37.58679598,34UC,,2013,Happy,0-4 Very low
12.58,,1,Percent,Percentage,30.16904788,34UD,,2013,Happy,0-4 Very low
12.12,,1,Percent,Percentage,22.37877181,34UE,,2013,Happy,0-4 Very low
11.95,,1,Percent,Percentage,17.39318829,34UF,,2013,Happy,0-4 Very low
7.2,,1,Percent,Percentage,34.22019082,34UG,,2013,Happy,0-4 Very low
12.34,,1,Percent,Percentage,31.13950931,34UH,,2013,Happy,0-4 Very low
10.23,,1,Percent,Percentage,43.22491822,36UB,,2013,Happy,0-4 Very low
11.03,,1,Percent,Percentage,26.18947344,36UC,,2013,Happy,0-4 Very low
10.06,,1,Percent,Percentage,20.06996347,36UD,,2013,Happy,0-4 Very low
3.92,,1,Percent,Percentage,45.65425935,36UE,,2013,Happy,0-4 Very low
5.43,,1,Percent,Percentage,43.56916728,36UF,,2013,Happy,0-4 Very low
7.82,,1,Percent,Percentage,33.37806989,36UG,,2013,Happy,0-4 Very low
13.27,,1,Percent,Percentage,22.58192979,36UH,,2013,Happy,0-4 Very low
11.46,,1,Percent,Percentage,26.82575539,37UB,,2013,Happy,0-4 Very low
10.25,,1,Percent,Percentage,25.40455584,37UC,,2013,Happy,0-4 Very low
6.92,,1,Percent,Percentage,39.91403663,37UD,,2013,Happy,0-4 Very low
6.38,,1,Percent,Percentage,40.22956846,37UE,,2013,Happy,0-4 Very low
13.04,,1,Percent,Percentage,19.68237537,37UF,,2013,Happy,0-4 Very low
11.1,,1,Percent,Percentage,19.84330202,37UG,,2013,Happy,0-4 Very low
6.71,,1,Percent,Percentage,28.88094879,37UJ,,2013,Happy,0-4 Very low
6.92,,1,Percent,Percentage,36.84088346,38UB,,2013,Happy,0-4 Very low
11.17,,1,Percent,Percentage,38.9061678,38UC,,2013,Happy,0-4 Very low
10.83,,1,Percent,Percentage,23.41833181,38UD,,2013,Happy,0-4 Very low
9.04,,1,Percent,Percentage,24.26522899,38UE,,2013,Happy,0-4 Very low
9.61,,1,Percent,Percentage,30.2793413,38UF,,2013,Happy,0-4 Very low
11.27,,1,Percent,Percentage,22.49291357,40UB,,2013,Happy,0-4 Very low
11.74,,1,Percent,Percentage,21.71248439,40UC,,2013,Happy,0-4 Very low
11.3,,1,Percent,Percentage,19.98276373,40UD,,2013,Happy,0-4 Very low
13.4,,1,Percent,Percentage,29.84655728,40UE,,2013,Happy,0-4 Very low
5.07,,1,Percent,Percentage,57.99594432,40UF,,2013,Happy,0-4 Very low
9.67,,1,Percent,Percentage,29.53617047,41UB,,2013,Happy,0-4 Very low
12.55,,1,Percent,Percentage,26.75274652,41UC,,2013,Happy,0-4 Very low
7.43,,1,Percent,Percentage,43.0944428,41UD,,2013,Happy,0-4 Very low
10.83,,1,Percent,Percentage,34.5861533,41UE,,2013,Happy,0-4 Very low
12.68,,1,Percent,Percentage,23.53762949,41UF,,2013,Happy,0-4 Very low
10.53,,1,Percent,Percentage,22.59012542,41UG,,2013,Happy,0-4 Very low
5.04,,1,Percent,Percentage,39.94325512,41UH,,2013,Happy,0-4 Very low
10.6,,1,Percent,Percentage,32.57247473,41UK,,2013,Happy,0-4 Very low
8,,1,Percent,Percentage,38.7819616,42UB,,2013,Happy,0-4 Very low
13.69,,1,Percent,Percentage,36.3152426,42UC,,2013,Happy,0-4 Very low
5.07,,1,Percent,Percentage,37.56308049,42UD,,2013,Happy,0-4 Very low
8.72,,1,Percent,Percentage,28.82033991,42UE,,2013,Happy,0-4 Very low
10.27,,1,Percent,Percentage,24.94295255,42UF,,2013,Happy,0-4 Very low
12.14,,1,Percent,Percentage,24.81116588,42UG,,2013,Happy,0-4 Very low
7.6,,1,Percent,Percentage,30.55400026,42UH,,2013,Happy,0-4 Very low
6.49,,1,Percent,Percentage,36.86359918,43UB,,2013,Happy,0-4 Very low
9.66,,1,Percent,Percentage,30.16210589,43UC,,2013,Happy,0-4 Very low
7.93,,1,Percent,Percentage,27.1465524,43UD,,2013,Happy,0-4 Very low
5.83,,1,Percent,Percentage,61.00335352,43UE,,2013,Happy,0-4 Very low
7.03,,1,Percent,Percentage,38.50617412,43UF,,2013,Happy,0-4 Very low
8.72,,1,Percent,Percentage,36.48942127,43UG,,2013,Happy,0-4 Very low
10.18,,1,Percent,Percentage,28.89706032,43UH,,2013,Happy,0-4 Very low
6.3,,1,Percent,Percentage,37.62114467,43UJ,,2013,Happy,0-4 Very low
9.96,,1,Percent,Percentage,32.74094739,43UK,,2013,Happy,0-4 Very low
4.15,,1,Percent,Percentage,39.63666248,43UL,,2013,Happy,0-4 Very low
4.56,,1,Percent,Percentage,45.32114841,43UM,,2013,Happy,0-4 Very low
7.46,,1,Percent,Percentage,51.26180928,44UB,,2013,Happy,0-4 Very low
8.8,,1,Percent,Percentage,29.42651613,44UC,,2013,Happy,0-4 Very low
6,,1,Percent,Percentage,36.86485699,44UD,,2013,Happy,0-4 Very low
6.73,,1,Percent,Percentage,29.41324563,44UE,,2013,Happy,0-4 Very low
8.82,,1,Percent,Percentage,27.7289744,44UF,,2013,Happy,0-4 Very low
11.79,,1,Percent,Percentage,37.78486055,45UB,,2013,Happy,0-4 Very low
9.66,,1,Percent,Percentage,26.58191509,45UC,,2013,Happy,0-4 Very low
10.53,,1,Percent,Percentage,25.49303723,45UD,,2013,Happy,0-4 Very low
15.54,,1,Percent,Percentage,22.50420676,45UE,,2013,Happy,0-4 Very low
6.38,,1,Percent,Percentage,27.18429055,45UF,,2013,Happy,0-4 Very low
8.14,,1,Percent,Percentage,25.99538796,45UG,,2013,Happy,0-4 Very low
11.18,,1,Percent,Percentage,32.7670121,45UH,,2013,Happy,0-4 Very low
6.77,,1,Percent,Percentage,39.825201,47UB,,2013,Happy,0-4 Very low
8.07,,1,Percent,Percentage,37.73604779,47UC,,2013,Happy,0-4 Very low
7.27,,1,Percent,Percentage,29.30130573,47UD,,2013,Happy,0-4 Very low
6.38,,1,Percent,Percentage,41.49641662,47UE,,2013,Happy,0-4 Very low
11.56,,1,Percent,Percentage,16.99249379,47UF,,2013,Happy,0-4 Very low
9.97,,1,Percent,Percentage,28.87270871,47UG,,2013,Happy,0-4 Very low
28.67,,1,Percent,Percentage,92.10289464,AA,,2013,Happy,0-4 Very low
14.95,,1,Percent,Percentage,12.82927647,AB,,2013,Happy,0-4 Very low
8.17,,1,Percent,Percentage,19.29892655,AC,,2013,Happy,0-4 Very low
12.07,,1,Percent,Percentage,13.72553003,AD,,2013,Happy,0-4 Very low
10.99,,1,Percent,Percentage,15.43919498,AE,,2013,Happy,0-4 Very low
7.59,,1,Percent,Percentage,16.2387785,AF,,2013,Happy,0-4 Very low
9.55,,1,Percent,Percentage,17.83539684,AG,,2013,Happy,0-4 Very low
12.21,,1,Percent,Percentage,13.05759709,AH,,2013,Happy,0-4 Very low
9.06,,1,Percent,Percentage,18.74577587,AJ,,2013,Happy,0-4 Very low
6.69,,1,Percent,Percentage,19.84750009,AK,,2013,Happy,0-4 Very low
13.44,,1,Percent,Percentage,13.1923534,AL,,2013,Happy,0-4 Very low
12.31,,1,Percent,Percentage,14.83849276,AM,,2013,Happy,0-4 Very low
13.7,,1,Percent,Percentage,13.07118114,AN,,2013,Happy,0-4 Very low
11.26,,1,Percent,Percentage,15.01829843,AP,,2013,Happy,0-4 Very low
10.48,,1,Percent,Percentage,14.8224919,AQ,,2013,Happy,0-4 Very low
13.65,,1,Percent,Percentage,14.53604376,AR,,2013,Happy,0-4 Very low
8.19,,1,Percent,Percentage,19.06238049,AS,,2013,Happy,0-4 Very low
10.79,,1,Percent,Percentage,15.40264453,AT,,2013,Happy,0-4 Very low
12.23,,1,Percent,Percentage,15.92201543,AU,,2013,Happy,0-4 Very low
8.15,,1,Percent,Percentage,16.99413815,AW,,2013,Happy,0-4 Very low
10.69,,1,Percent,Percentage,15.24056604,AX,,2013,Happy,0-4 Very low
11.03,,1,Percent,Percentage,15.25713866,AY,,2013,Happy,0-4 Very low
10.19,,1,Percent,Percentage,16.26450269,AZ,,2013,Happy,0-4 Very low
14.11,,1,Percent,Percentage,18.19666302,BA,,2013,Happy,0-4 Very low
6.45,,1,Percent,Percentage,19.32334571,BB,,2013,Happy,0-4 Very low
10.63,,1,Percent,Percentage,15.28010037,BC,,2013,Happy,0-4 Very low
7.67,,1,Percent,Percentage,18.32202251,BD,,2013,Happy,0-4 Very low
9.68,,1,Percent,Percentage,18.41833687,BE,,2013,Happy,0-4 Very low
11.25,,1,Percent,Percentage,20.91927448,BF,,2013,Happy,0-4 Very low
9.48,,1,Percent,Percentage,19.71950828,BG,,2013,Happy,0-4 Very low
10.71,,1,Percent,Percentage,16.5949651,BH,,2013,Happy,0-4 Very low
7.74,,1,Percent,Percentage,19.16625975,BJ,,2013,Happy,0-4 Very low
10.53,,1,Percent,Percentage,15.34924136,BK,,2013,Happy,0-4 Very low
13.47,,1,Percent,Percentage,11.64010657,BL,,2013,Happy,0-4 Very low
10.65,,1,Percent,Percentage,11.60058811,BM,,2013,Happy,0-4 Very low
11.96,,1,Percent,Percentage,11.18587571,BN,,2013,Happy,0-4 Very low
11.84,,1,Percent,Percentage,12.40279186,BP,,2013,Happy,0-4 Very low
12.2,,1,Percent,Percentage,9.840594766,BQ,,2013,Happy,0-4 Very low
13.3,,1,Percent,Percentage,10.39321229,BR,,2013,Happy,0-4 Very low
8.4,,1,Percent,Percentage,12.99348094,BS,,2013,Happy,0-4 Very low
14.08,,1,Percent,Percentage,10.39644395,BT,,2013,Happy,0-4 Very low
10.63,,1,Percent,Percentage,11.76544206,BU,,2013,Happy,0-4 Very low
11.07,,1,Percent,Percentage,10.59651213,BW,,2013,Happy,0-4 Very low
15.82,,1,Percent,Percentage,8.709662422,BX,,2013,Happy,0-4 Very low
15.2,,1,Percent,Percentage,11.96427962,BY,,2013,Happy,0-4 Very low
14.62,,1,Percent,Percentage,9.7576652,BZ,,2013,Happy,0-4 Very low
12.4,,1,Percent,Percentage,11.21654893,CA,,2013,Happy,0-4 Very low
13.38,,1,Percent,Percentage,10.06798712,CB,,2013,Happy,0-4 Very low
14.57,,1,Percent,Percentage,10.16571065,CC,,2013,Happy,0-4 Very low
10.29,,1,Percent,Percentage,10.81499999,CE,,2013,Happy,0-4 Very low
11.21,,1,Percent,Percentage,11.12554128,CF,,2013,Happy,0-4 Very low
11.48,,1,Percent,Percentage,12.30680114,CG,,2013,Happy,0-4 Very low
11.5,,1,Percent,Percentage,11.57854715,CH,,2013,Happy,0-4 Very low
11.87,,1,Percent,Percentage,11.61349106,CJ,,2013,Happy,0-4 Very low
11.59,,1,Percent,Percentage,10.84937916,CK,,2013,Happy,0-4 Very low
15.83,,1,Percent,Percentage,8.17872638,CL,,2013,Happy,0-4 Very low
12.11,,1,Percent,Percentage,10.05519782,CM,,2013,Happy,0-4 Very low
12.45,,1,Percent,Percentage,9.102069644,CN,,2013,Happy,0-4 Very low
7.85,,1,Percent,Percentage,13.0187129,CQ,,2013,Happy,0-4 Very low
8.93,,1,Percent,Percentage,12.40547121,CR,,2013,Happy,0-4 Very low
14.39,,1,Percent,Percentage,9.98848171,CS,,2013,Happy,0-4 Very low
8.9,,1,Percent,Percentage,12.11449789,CT,,2013,Happy,0-4 Very low
11.27,,1,Percent,Percentage,11.15662305,CU,,2013,Happy,0-4 Very low
8.75,,1,Percent,Percentage,11.2050136,CW,,2013,Happy,0-4 Very low
10.37,,1,Percent,Percentage,12.01059411,CX,,2013,Happy,0-4 Very low
9.42,,1,Percent,Percentage,11.5170725,CY,,2013,Happy,0-4 Very low
13.29,,1,Percent,Percentage,10.66054238,CZ,,2013,Happy,0-4 Very low
9.67,,1,Percent,Percentage,10.25745114,DA,,2013,Happy,0-4 Very low
11.89,,1,Percent,Percentage,11.02875074,DB,,2013,Happy,0-4 Very low
13.1,,1,Percent,Percentage,9.215183808,EB,,2013,Happy,0-4 Very low
13.88,,1,Percent,Percentage,9.732695282,EC,,2013,Happy,0-4 Very low
12.2,,1,Percent,Percentage,10.05576125,EE,,2013,Happy,0-4 Very low
10.89,,1,Percent,Percentage,11.67298939,EF,,2013,Happy,0-4 Very low
12.05,,1,Percent,Percentage,10.80854944,EH,,2013,Happy,0-4 Very low
14.79,,1,Percent,Percentage,9.377402131,EJ,,2013,Happy,0-4 Very low
10.2,,1,Percent,Percentage,12.21646532,EM,,2013,Happy,0-4 Very low
5.47,,1,Percent,Percentage,19.61314469,EQ,,2013,Happy,0-4 Very low
14.33,,1,Percent,Percentage,9.233544453,ET,,2013,Happy,0-4 Very low
10.53,,1,Percent,Percentage,12.59022233,EU,,2013,Happy,0-4 Very low
8.75,,1,Percent,Percentage,19.4428547,EW,,2013,Happy,0-4 Very low
12.54,,1,Percent,Percentage,10.57165867,EX,,2013,Happy,0-4 Very low
12.84,,1,Percent,Percentage,10.22619892,EY,,2013,Happy,0-4 Very low
11.55,,1,Percent,Percentage,12.78853624,FA,,2013,Happy,0-4 Very low
10.71,,1,Percent,Percentage,11.5249278,FB,,2013,Happy,0-4 Very low
14.59,,1,Percent,Percentage,10.18114202,FC,,2013,Happy,0-4 Very low
10.57,,1,Percent,Percentage,10.91991902,FD,,2013,Happy,0-4 Very low
8.36,,1,Percent,Percentage,13.22075266,FF,,2013,Happy,0-4 Very low
11.61,,1,Percent,Percentage,11.29232305,FK,,2013,Happy,0-4 Very low
8.88,,1,Percent,Percentage,12.57287148,FN,,2013,Happy,0-4 Very low
7.19,,1,Percent,Percentage,27.35606145,FP,,2013,Happy,0-4 Very low
10.81,,1,Percent,Percentage,9.631371832,FY,,2013,Happy,0-4 Very low
11.28,,1,Percent,Percentage,10.91377661,GA,,2013,Happy,0-4 Very low
11.89,,1,Percent,Percentage,11.43857507,GF,,2013,Happy,0-4 Very low
10.62,,1,Percent,Percentage,12.1090916,GG,,2013,Happy,0-4 Very low
14.94,,1,Percent,Percentage,11.2119825,GL,,2013,Happy,0-4 Very low
6.86,,1,Percent,Percentage,14.95808816,HA,,2013,Happy,0-4 Very low
11.78,,1,Percent,Percentage,14.41867123,HB,,2013,Happy,0-4 Very low
9.78,,1,Percent,Percentage,11.78983153,HC,,2013,Happy,0-4 Very low
9.98,,1,Percent,Percentage,10.96298479,HD,,2013,Happy,0-4 Very low
10.38,,1,Percent,Percentage,10.55110446,HE,,2013,Happy,0-4 Very low
10.38,,1,Percent,Percentage,12.27912883,HG,,2013,Happy,0-4 Very low
11.02,,1,Percent,Percentage,9.741692927,HH,,2013,Happy,0-4 Very low
10.14,,1,Percent,Percentage,10.12236415,HN,,2013,Happy,0-4 Very low
10.39,,1,Percent,Percentage,10.76839523,HP,,2013,Happy,0-4 Very low
9.87,,1,Percent,Percentage,13.24326302,HX,,2013,Happy,0-4 Very low
9.59,,1,Percent,Percentage,11.80842149,HY,,2013,Happy,0-4 Very low
11.23,,1,Percent,Percentage,12.23646385,JA,,2013,Happy,0-4 Very low
11.43,,1,Percent,Percentage,11.82542473,KA,,2013,Happy,0-4 Very low
13.53,,1,Percent,Percentage,17.63467044,KB,,2013,Happy,0-4 Very low
9.05,,1,Percent,Percentage,17.56944897,KC,,2013,Happy,0-4 Very low
9.87,,1,Percent,Percentage,13.15612568,KF,,2013,Happy,0-4 Very low
10.21,,1,Percent,Percentage,12.24379472,KG,,2013,Happy,0-4 Very low
11.57,,1,Percent,Percentage,10.08623749,LC,,2013,Happy,0-4 Very low
9.92,,1,Percent,Percentage,12.71334338,MA,,2013,Happy,0-4 Very low
8.51,,1,Percent,Percentage,14.69780436,MB,,2013,Happy,0-4 Very low
7.59,,1,Percent,Percentage,14.71222354,MC,,2013,Happy,0-4 Very low
12.87,,1,Percent,Percentage,12.05750861,MD,,2013,Happy,0-4 Very low
8.71,,1,Percent,Percentage,12.62746165,ME,,2013,Happy,0-4 Very low
7.76,,1,Percent,Percentage,13.48298669,MF,,2013,Happy,0-4 Very low
12.66,,1,Percent,Percentage,10.24277641,MG,,2013,Happy,0-4 Very low
12.1,,1,Percent,Percentage,11.85035837,ML,,2013,Happy,0-4 Very low
12.65,,1,Percent,Percentage,11.00105438,MR,,2013,Happy,0-4 Very low
